# Ntotal = 207
#   n    k  Zl  Al  Zh  Ah  YieldL      YieldH      TKE[MeV]    TXE[MeV]    El[MeV]     Wl[MeV]     Eh[MeV]     Wh[MeV]
   26  346  32  81  60 155  1.1221e-03  1.1221e-03  1.5232e+02  2.5250e+01  1.0878e+01  3.7205e+00  1.4371e+01  4.9151e+00
   27  347  33  81  59 155  2.5237e-04  2.5237e-04  1.5446e+02  2.2481e+01  1.0146e+01  3.9709e+00  1.2335e+01  4.8279e+00
   28  348  34  81  58 155  8.4328e-06  8.4328e-06  1.5644e+02  1.6863e+01  7.8072e+00  4.1341e+00  9.0559e+00  4.7953e+00
   29  356  31  82  61 154  2.8345e-05  2.8345e-05  1.5118e+02  1.9235e+01  7.6378e+00  3.3650e+00  1.1597e+01  5.1092e+00
   30  357  32  82  60 154  1.5435e-03  1.5435e-03  1.5350e+02  2.6594e+01  1.1308e+01  3.6944e+00  1.5285e+01  4.9936e+00
   31  358  33  82  59 154  7.7610e-04  7.7610e-04  1.5566e+02  2.1633e+01  9.3197e+00  3.8014e+00  1.2313e+01  5.0226e+00
   32  359  34  82  58 154  1.2204e-04  1.2204e-04  1.5766e+02  2.1281e+01  9.9625e+00  4.2153e+00  1.1318e+01  4.7889e+00
   33  367  31  83  61 153  8.0660e-06  8.0660e-06  1.5234e+02  1.6555e+01  7.0324e+00  3.6620e+00  9.5226e+00  4.9587e+00
   34  368  32  83  60 153  1.0797e-03  1.0797e-03  1.5468e+02  2.2621e+01  9.7610e+00  3.7841e+00  1.2860e+01  4.9853e+00
   35  369  33  83  59 153  2.1061e-03  2.1061e-03  1.5685e+02  2.3377e+01  1.0016e+01  3.8071e+00  1.3360e+01  5.0782e+00
   36  370  34  83  58 153  7.9650e-04  7.9650e-04  1.5887e+02  2.0488e+01  9.3351e+00  4.1259e+00  1.1153e+01  4.9295e+00
   37  371  35  83  57 153  4.1850e-06  4.1850e-06  1.6072e+02  1.3524e+01  6.3082e+00  4.2802e+00  7.2160e+00  4.8962e+00
   38  378  32  84  60 152  5.1885e-04  5.1885e-04  1.5369e+02  2.3603e+01  1.0626e+01  3.9394e+00  1.2977e+01  4.8111e+00
   39  379  33  84  59 152  2.2853e-03  2.2853e-03  1.5585e+02  2.2757e+01  9.8405e+00  3.8214e+00  1.2916e+01  5.0157e+00
   40  380  34  84  58 152  3.3614e-03  3.3614e-03  1.5785e+02  2.6149e+01  1.1727e+01  4.0294e+00  1.4421e+01  4.9550e+00
   41  381  35  84  57 152  4.8552e-05  4.8552e-05  1.5969e+02  1.6623e+01  7.3771e+00  4.0297e+00  9.2459e+00  5.0504e+00
   42  389  32  85  60 151  1.1734e-04  1.1734e-04  1.5485e+02  1.8208e+01  8.3094e+00  4.0278e+00  9.8988e+00  4.7982e+00
   43  390  33  85  59 151  2.1318e-03  2.1318e-03  1.5703e+02  2.1934e+01  9.9660e+00  4.0653e+00  1.1968e+01  4.8818e+00
   44  391  34  85  58 151  6.6313e-03  6.6313e-03  1.5904e+02  2.3587e+01  1.0749e+01  4.1305e+00  1.2839e+01  4.9336e+00
   45  392  35  85  57 151  4.2001e-04  4.2001e-04  1.6090e+02  2.0398e+01  9.1492e+00  4.1073e+00  1.1249e+01  5.0500e+00
   46  393  36  85  56 151  3.5969e-06  3.5969e-06  1.6259e+02  1.3272e+01  6.1221e+00  4.2782e+00  7.1503e+00  4.9966e+00
   47  399  32  86  60 150  2.1331e-05  2.1331e-05  1.5403e+02  1.8406e+01  8.7146e+00  4.1662e+00  9.6913e+00  4.6331e+00
   48  400  33  86  59 150  9.3368e-04  9.3368e-04  1.5619e+02  2.0063e+01  9.1839e+00  4.0757e+00  1.0879e+01  4.8282e+00
   49  401  34  86  58 150  1.0825e-02  1.0825e-02  1.5820e+02  2.6145e+01  1.2329e+01  4.2608e+00  1.3816e+01  4.7749e+00
   50  402  35  86  57 150  1.5574e-03  1.5574e-03  1.6004e+02  2.0965e+01  9.5581e+00  4.1580e+00  1.1407e+01  4.9625e+00
   51  403  36  86  56 150  6.3936e-05  6.3936e-05  1.6173e+02  2.0785e+01  9.4821e+00  4.2048e+00  1.1303e+01  5.0122e+00
   52  410  32  87  60 149  2.3966e-06  2.3966e-06  1.5517e+02  1.2271e+01  5.9875e+00  4.3300e+00  6.2836e+00  4.5441e+00
   53  411  33  87  59 149  4.5046e-04  4.5046e-04  1.5736e+02  1.8293e+01  8.7475e+00  4.3003e+00  9.5455e+00  4.6927e+00
   54  412  34  87  58 149  1.1363e-02  1.1363e-02  1.5938e+02  2.2711e+01  1.0879e+01  4.3635e+00  1.1832e+01  4.7456e+00
   55  413  35  87  57 149  6.1283e-03  6.1283e-03  1.6124e+02  2.1868e+01  1.0390e+01  4.3768e+00  1.1478e+01  4.8352e+00
   56  414  36  87  56 149  6.2665e-04  6.2665e-04  1.6293e+02  1.9790e+01  9.2705e+00  4.3576e+00  1.0519e+01  4.9445e+00
   57  422  33  88  59 148  9.5885e-05  9.5885e-05  1.5852e+02  1.3726e+01  6.6960e+00  4.4221e+00  7.0301e+00  4.6427e+00
   58  423  34  88  58 148  9.5554e-03  9.5554e-03  1.6056e+02  2.2718e+01  1.1222e+01  4.5363e+00  1.1496e+01  4.6469e+00
   59  424  35  88  57 148  1.0708e-02  1.0708e-02  1.6243e+02  1.9987e+01  9.6323e+00  4.4746e+00  1.0355e+01  4.8103e+00
   60  425  36  88  56 148  4.3855e-03  4.3855e-03  1.6414e+02  2.2138e+01  1.0823e+01  4.5888e+00  1.1315e+01  4.7977e+00
   61  426  37  88  55 148  1.8139e-05  1.8139e-05  1.6569e+02  1.3211e+01  5.9778e+00  4.2690e+00  7.2336e+00  5.1658e+00
   62  432  33  89  59 147  1.5843e-05  1.5843e-05  1.5784e+02  1.3398e+01  6.7895e+00  4.5743e+00  6.6085e+00  4.4524e+00
   63  433  34  89  58 147  3.6142e-03  3.6142e-03  1.5986e+02  2.0136e+01  1.0208e+01  4.6348e+00  9.9280e+00  4.5078e+00
   64  434  35  89  57 147  1.4976e-02  1.4976e-02  1.6173e+02  2.2217e+01  1.1112e+01  4.6263e+00  1.1106e+01  4.6238e+00
   65  435  36  89  56 147  1.2922e-02  1.2922e-02  1.6343e+02  2.2362e+01  1.1118e+01  4.6473e+00  1.1244e+01  4.7000e+00
   66  436  37  89  55 147  2.3994e-04  2.3994e-04  1.6497e+02  1.7753e+01  8.6008e+00  4.5692e+00  9.1518e+00  4.8618e+00
   67  443  33  90  59 146  1.1024e-06  1.1024e-06  1.5899e+02  8.0154e+00  4.1875e+00  4.7455e+00  3.8279e+00  4.3380e+00
   68  444  34  90  58 146  1.0197e-03  1.0197e-03  1.6103e+02  1.9398e+01  1.0101e+01  4.7911e+00  9.2979e+00  4.4104e+00
   69  445  35  90  57 146  9.1146e-03  9.1146e-03  1.6291e+02  1.9132e+01  9.8334e+00  4.7867e+00  9.2988e+00  4.5265e+00
   70  446  36  90  56 146  2.7853e-02  2.7853e-02  1.6462e+02  2.4270e+01  1.2416e+01  4.8152e+00  1.1854e+01  4.5972e+00
   71  447  37  90  55 146  1.2120e-03  1.2120e-03  1.6617e+02  1.7752e+01  8.8701e+00  4.7485e+00  8.8823e+00  4.7551e+00
   72  448  38  90  54 146  1.3972e-05  1.3972e-05  1.6756e+02  1.5334e+01  7.5180e+00  4.6973e+00  7.8164e+00  4.8838e+00
   73  454  34  91  58 145  1.6421e-04  1.6421e-04  1.6050e+02  1.5900e+01  8.5336e+00  4.9127e+00  7.3666e+00  4.2409e+00
   74  455  35  91  57 145  5.7132e-03  5.7132e-03  1.6237e+02  2.0566e+01  1.0905e+01  4.9146e+00  9.6608e+00  4.3538e+00
   75  456  36  91  56 145  3.4773e-02  3.4773e-02  1.6408e+02  2.3404e+01  1.2315e+01  4.9303e+00  1.1090e+01  4.4399e+00
   76  457  37  91  55 145  5.7605e-03  5.7605e-03  1.6562e+02  2.1169e+01  1.1021e+01  4.9271e+00  1.0147e+01  4.5363e+00
   77  458  38  91  54 145  1.6712e-04  1.6712e-04  1.6701e+02  1.7130e+01  8.6411e+00  4.8175e+00  8.4889e+00  4.7327e+00
   78  465  34  92  58 144  2.2125e-05  2.2125e-05  1.6165e+02  1.4498e+01  7.9350e+00  5.0367e+00  6.5627e+00  4.1656e+00
   79  466  35  92  57 144  1.7246e-03  1.7246e-03  1.6354e+02  1.6539e+01  9.0651e+00  5.1019e+00  7.4740e+00  4.2064e+00
   80  467  36  92  56 144  3.7393e-02  3.7393e-02  1.6526e+02  2.4272e+01  1.3105e+01  5.0860e+00  1.1167e+01  4.3338e+00
   81  468  37  92  55 144  1.2602e-02  1.2602e-02  1.6681e+02  2.0221e+01  1.0819e+01  5.0914e+00  9.4013e+00  4.4240e+00
   82  469  38  92  54 144  1.5006e-03  1.5006e-03  1.6821e+02  2.0524e+01  1.0778e+01  5.0449e+00  9.7455e+00  4.5614e+00
   83  470  39  92  53 144  1.9378e-06  1.9378e-06  1.6944e+02  9.6517e+00  4.8273e+00  4.8459e+00  4.8243e+00  4.8429e+00
   84  476  34  93  58 143  1.6974e-06  1.6974e-06  1.6280e+02  8.5120e+00  4.8185e+00  5.2240e+00  3.6935e+00  4.0044e+00
   85  477  35  93  57 143  5.2261e-04  5.2261e-04  1.6470e+02  1.5433e+01  8.6663e+00  5.2486e+00  6.7665e+00  4.0980e+00
   86  478  36  93  56 143  2.3478e-02  2.3478e-02  1.6643e+02  2.0630e+01  1.1504e+01  5.2718e+00  9.1261e+00  4.1820e+00
   87  479  37  93  55 143  2.7501e-02  2.7501e-02  1.6800e+02  2.1282e+01  1.1722e+01  5.2639e+00  9.5600e+00  4.2929e+00
   88  480  38  93  54 143  7.0604e-03  7.0604e-03  1.6941e+02  1.9874e+01  1.0813e+01  5.2496e+00  9.0614e+00  4.3993e+00
   89  481  39  93  53 143  4.0877e-05  4.0877e-05  1.7065e+02  1.3202e+01  7.0007e+00  5.1647e+00  6.2008e+00  4.5745e+00
   90  487  35  94  57 142  6.8327e-05  6.8327e-05  1.6431e+02  1.2306e+01  7.2122e+00  5.4257e+00  5.0941e+00  3.8322e+00
   91  488  36  94  56 142  1.1406e-02  1.1406e-02  1.6604e+02  2.2144e+01  1.2600e+01  5.3507e+00  9.5444e+00  4.0531e+00
   92  489  37  94  55 142  2.6377e-02  2.6377e-02  1.6760e+02  2.0470e+01  1.1725e+01  5.4317e+00  8.7443e+00  4.0507e+00
   93  490  38  94  54 142  2.3999e-02  2.3999e-02  1.6900e+02  2.4064e+01  1.3427e+01  5.3555e+00  1.0637e+01  4.2427e+00
   94  491  39  94  53 142  3.3047e-04  3.3047e-04  1.7024e+02  1.5876e+01  8.7721e+00  5.3484e+00  7.1043e+00  4.3315e+00
   95  492  40  94  52 142  1.1753e-06  1.1753e-06  1.7131e+02  1.1324e+01  6.0767e+00  5.2419e+00  5.2471e+00  4.5263e+00
   96  498  35  95  57 141  7.4013e-06  7.4013e-06  1.6546e+02  1.0240e+01  6.0334e+00  5.4868e+00  4.2064e+00  3.8253e+00
   97  499  36  95  56 141  2.6281e-03  2.6281e-03  1.6720e+02  1.7684e+01  1.0411e+01  5.5407e+00  7.2735e+00  3.8710e+00
   98  500  37  95  55 141  2.1498e-02  2.1498e-02  1.6878e+02  2.0588e+01  1.2051e+01  5.5675e+00  8.5364e+00  3.9436e+00
   99  501  38  95  54 141  3.7595e-02  3.7595e-02  1.7019e+02  2.2126e+01  1.2824e+01  5.5687e+00  9.3027e+00  4.0398e+00
  100  502  39  95  53 141  2.0158e-03  2.0158e-03  1.7143e+02  1.8678e+01  1.0695e+01  5.5536e+00  7.9828e+00  4.1451e+00
  101  503  40  95  52 141  1.7839e-05  1.7839e-05  1.7251e+02  1.2633e+01  7.0444e+00  5.4631e+00  5.5888e+00  4.3342e+00
  102  510  36  96  56 140  5.0206e-04  5.0206e-04  1.6835e+02  1.6988e+01  1.0115e+01  5.6288e+00  6.8728e+00  3.8246e+00
  103  511  37  96  55 140  8.4168e-03  8.4168e-03  1.6994e+02  1.7456e+01  1.0645e+01  5.7863e+00  6.8107e+00  3.7021e+00
  104  512  38  96  54 140  4.8959e-02  4.8959e-02  1.7136e+02  2.3548e+01  1.3931e+01  5.7004e+00  9.6168e+00  3.9351e+00
  105  513  39  96  53 140  5.4124e-03  5.4124e-03  1.7261e+02  1.8316e+01  1.1077e+01  5.8407e+00  7.2391e+00  3.8170e+00
  106  514  40  96  52 140  1.9744e-04  1.9744e-04  1.7370e+02  1.7094e+01  9.8371e+00  5.6500e+00  7.2574e+00  4.1683e+00
  107  520  36  97  56 139  6.0797e-05  6.0797e-05  1.6809e+02  1.3243e+01  8.2127e+00  5.7936e+00  5.0300e+00  3.5484e+00
  108  521  37  97  55 139  3.7262e-03  3.7262e-03  1.6967e+02  1.8541e+01  1.1432e+01  5.8236e+00  7.1096e+00  3.6218e+00
  109  522  38  97  54 139  4.1201e-02  4.1201e-02  1.7109e+02  2.2131e+01  1.3546e+01  5.8409e+00  8.5849e+00  3.7018e+00
  110  523  39  97  53 139  1.5628e-02  1.5628e-02  1.7234e+02  2.1239e+01  1.3007e+01  5.8860e+00  8.2322e+00  3.7252e+00
  111  524  40  97  52 139  1.2493e-03  1.2493e-03  1.7342e+02  1.8723e+01  1.1290e+01  5.8547e+00  7.4327e+00  3.8544e+00
  112  525  41  97  51 139  2.4492e-06  2.4492e-06  1.7434e+02  1.0048e+01  5.9908e+00  5.8345e+00  4.0573e+00  3.9515e+00
  113  531  36  98  56 138  6.3639e-06  6.3639e-06  1.6920e+02  1.2363e+01  7.6475e+00  5.8208e+00  4.7159e+00  3.5894e+00
  114  532  37  98  55 138  8.1273e-04  8.1273e-04  1.7080e+02  1.5401e+01  1.0020e+01  6.0814e+00  5.3813e+00  3.2660e+00
  115  533  38  98  54 138  3.0586e-02  3.0586e-02  1.7222e+02  2.3167e+01  1.4382e+01  5.9400e+00  8.7854e+00  3.6286e+00
  116  534  39  98  53 138  2.1880e-02  2.1880e-02  1.7348e+02  1.9791e+01  1.2671e+01  6.1125e+00  7.1200e+00  3.4348e+00
  117  535  40  98  52 138  6.3063e-03  6.3063e-03  1.7457e+02  2.1408e+01  1.3215e+01  5.9965e+00  8.1932e+00  3.7179e+00
  118  536  41  98  51 138  2.9265e-05  2.9265e-05  1.7550e+02  1.1565e+01  7.3454e+00  6.1503e+00  4.2197e+00  3.5332e+00
  119  542  37  99  55 137  1.6507e-04  1.6507e-04  1.7064e+02  1.6107e+01  1.0546e+01  6.0999e+00  5.5611e+00  3.2166e+00
  120  543  38  99  54 137  1.2198e-02  1.2198e-02  1.7206e+02  2.1825e+01  1.4118e+01  6.1033e+00  7.7076e+00  3.3321e+00
  121  544  39  99  53 137  2.8752e-02  2.8752e-02  1.7332e+02  2.2684e+01  1.4655e+01  6.1430e+00  8.0289e+00  3.3654e+00
  122  545  40  99  52 137  1.5965e-02  1.5965e-02  1.7441e+02  2.1511e+01  1.3891e+01  6.1797e+00  7.6202e+00  3.3901e+00
  123  546  41  99  51 137  2.9092e-04  2.9092e-04  1.7533e+02  1.6022e+01  1.0303e+01  6.1954e+00  5.7188e+00  3.4388e+00
  124  553  37 100  55 136  1.5570e-05  1.5570e-05  1.7167e+02  1.0205e+01  6.7492e+00  6.1749e+00  3.4562e+00  3.1621e+00
  125  554  38 100  54 136  4.0114e-03  4.0114e-03  1.7311e+02  2.2145e+01  1.4536e+01  6.1978e+00  7.6085e+00  3.2440e+00
  126  555  39 100  53 136  1.7862e-02  1.7862e-02  1.7437e+02  2.1499e+01  1.4620e+01  6.3761e+00  6.8786e+00  2.9999e+00
  127  556  40 100  52 136  3.2180e-02  3.2180e-02  1.7547e+02  2.4331e+01  1.5929e+01  6.2719e+00  8.4018e+00  3.3081e+00
  128  557  41 100  51 136  1.2279e-03  1.2279e-03  1.7640e+02  1.6908e+01  1.1564e+01  6.4709e+00  5.3439e+00  2.9902e+00
  129  558  42 100  50 136  1.4728e-05  1.4728e-05  1.7716e+02  1.3925e+01  8.9161e+00  6.2417e+00  5.0085e+00  3.5062e+00
  130  564  37 101  55 135  1.4535e-06  1.4535e-06  1.7263e+02  6.7526e+00  4.0924e+00  5.8488e+00  2.6602e+00  3.8019e+00
  131  565  38 101  54 135  7.4149e-04  7.4149e-04  1.7408e+02  1.6895e+01  1.0988e+01  6.1954e+00  5.9079e+00  3.3312e+00
  132  566  39 101  53 135  1.1147e-02  1.1147e-02  1.7535e+02  2.2500e+01  1.5511e+01  6.4601e+00  6.9891e+00  2.9108e+00
  133  567  40 101  52 135  3.6210e-02  3.6210e-02  1.7645e+02  2.3440e+01  1.6070e+01  6.4811e+00  7.3699e+00  2.9723e+00
  134  568  41 101  51 135  4.7911e-03  4.7911e-03  1.7738e+02  2.0186e+01  1.3972e+01  6.5494e+00  6.2138e+00  2.9127e+00
  135  569  42 101  50 135  1.2592e-04  1.2592e-04  1.7815e+02  1.4993e+01  1.0243e+01  6.5305e+00  4.7506e+00  3.0288e+00
  136  575  38 102  54 134  1.2051e-04  1.2051e-04  1.7383e+02  1.5641e+01  9.7144e+00  5.9962e+00  5.9266e+00  3.6582e+00
  137  576  39 102  53 134  3.5148e-03  3.5148e-03  1.7510e+02  1.9120e+01  1.3132e+01  6.4378e+00  5.9879e+00  2.9354e+00
  138  577  40 102  52 134  3.6198e-02  3.6198e-02  1.7621e+02  2.6916e+01  1.8765e+01  6.5304e+00  8.1513e+00  2.8367e+00
  139  578  41 102  51 134  8.9602e-03  8.9602e-03  1.7714e+02  2.2186e+01  1.6262e+01  6.7252e+00  5.9238e+00  2.4498e+00
  140  579  42 102  50 134  8.5755e-04  8.5755e-04  1.7790e+02  2.1095e+01  1.4728e+01  6.5983e+00  6.3665e+00  2.8522e+00
  141  580  43 102  49 134  1.4506e-06  1.4506e-06  1.7849e+02  6.7307e+00  4.7198e+00  6.6352e+00  2.0109e+00  2.8269e+00
  142  586  38 103  54 133  1.1915e-05  1.1915e-05  1.7453e+02  9.5293e+00  5.8913e+00  6.0000e+00  3.6380e+00  3.7052e+00
  143  587  39 103  53 133  1.1925e-03  1.1925e-03  1.7580e+02  1.7532e+01  1.1461e+01  6.2771e+00  6.0711e+00  3.3250e+00
  144  588  40 103  52 133  2.2346e-02  2.2346e-02  1.7691e+02  2.2836e+01  1.5717e+01  6.5112e+00  7.1191e+00  2.9493e+00
  145  589  41 103  51 133  1.7619e-02  1.7619e-02  1.7785e+02  2.5094e+01  1.8629e+01  6.7887e+00  6.4650e+00  2.3559e+00
  146  590  42 103  50 133  3.2883e-03  3.2883e-03  1.7861e+02  2.2222e+01  1.6528e+01  6.8232e+00  5.6945e+00  2.3509e+00
  147  591  43 103  49 133  2.1683e-05  2.1683e-05  1.7921e+02  1.1852e+01  8.2144e+00  6.6208e+00  3.6373e+00  2.9317e+00
  148  598  39 104  53 132  1.8694e-04  1.8694e-04  1.7629e+02  1.2470e+01  8.2649e+00  6.3484e+00  4.2051e+00  3.2300e+00
  149  599  40 104  52 132  1.1361e-02  1.1361e-02  1.7740e+02  2.2512e+01  1.4837e+01  6.3663e+00  7.6749e+00  3.2931e+00
  150  600  41 104  51 132  1.5996e-02  1.5996e-02  1.7834e+02  2.2116e+01  1.6286e+01  6.7838e+00  5.8307e+00  2.4288e+00
  151  601  42 104  50 132  9.7083e-03  9.7083e-03  1.7910e+02  2.6788e+01  2.0415e+01  6.9077e+00  6.3732e+00  2.1565e+00
  152  602  43 104  49 132  1.3453e-04  1.3453e-04  1.7970e+02  1.4207e+01  1.0690e+01  6.8968e+00  3.5175e+00  2.2695e+00
  153  608  39 105  53 131  2.4643e-05  2.4643e-05  1.7556e+02  1.1693e+01  7.3216e+00  6.0903e+00  4.3717e+00  3.6365e+00
  154  609  40 105  52 131  2.7806e-03  2.7806e-03  1.7667e+02  1.9006e+01  1.2473e+01  6.3230e+00  6.5338e+00  3.3123e+00
  155  610  41 105  51 131  1.2343e-02  1.2343e-02  1.7760e+02  2.3284e+01  1.6195e+01  6.5736e+00  7.0889e+00  2.8774e+00
  156  611  42 105  50 131  1.3270e-02  1.3270e-02  1.7837e+02  2.5241e+01  1.8795e+01  6.8169e+00  6.4458e+00  2.3378e+00
  157  612  43 105  49 131  6.4399e-04  6.4399e-04  1.7896e+02  2.0350e+01  1.5331e+01  6.8719e+00  5.0186e+00  2.2495e+00
  158  613  44 105  48 131  5.9576e-06  5.9576e-06  1.7939e+02  1.0870e+01  7.4388e+00  6.5814e+00  3.4312e+00  3.0357e+00
  159  620  40 106  52 130  1.2287e-05  1.2287e-05  1.7653e+02  1.8724e+01  1.1783e+01  6.1454e+00  6.9414e+00  3.6202e+00
  160  621  41 106  51 130  6.8744e-03  6.8744e-03  1.7746e+02  2.0016e+01  1.3885e+01  6.5592e+00  6.1310e+00  2.8963e+00
  161  622  42 106  50 130  1.3647e-02  1.3647e-02  1.7823e+02  2.7040e+01  1.9086e+01  6.6470e+00  7.9533e+00  2.7698e+00
  162  623  43 106  49 130  1.8136e-04  1.8136e-04  1.7882e+02  1.9831e+01  1.4863e+01  6.8524e+00  4.9680e+00  2.2904e+00
  163  632  41 107  51 129  2.1640e-03  2.1640e-03  1.7691e+02  2.0430e+01  1.3470e+01  6.3507e+00  6.9593e+00  3.2810e+00
  164  633  42 107  50 129  1.0843e-02  1.0843e-02  1.7767e+02  2.4484e+01  1.7062e+01  6.5831e+00  7.4218e+00  2.8636e+00
  165  634  43 107  49 129  4.6597e-04  4.6597e-04  1.7827e+02  2.2312e+01  1.5757e+01  6.6504e+00  6.5550e+00  2.7665e+00
  166  642  41 108  51 128  4.8443e-04  4.8443e-04  1.7515e+02  1.8022e+01  1.1904e+01  6.2944e+00  6.1187e+00  3.2354e+00
  167  643  42 108  50 128  6.6846e-03  6.6846e-03  1.7590e+02  2.7217e+01  1.8180e+01  6.3647e+00  9.0369e+00  3.1638e+00
  168  644  43 108  49 128  8.3241e-04  8.3241e-04  1.7649e+02  2.2573e+01  1.5821e+01  6.5590e+00  6.7521e+00  2.7993e+00
  169  653  41 109  51 127  7.6303e-05  7.6303e-05  1.7367e+02  1.8644e+01  1.1817e+01  6.0769e+00  6.8268e+00  3.5106e+00
  170  654  42 109  50 127  3.2322e-03  3.2322e-03  1.7442e+02  2.4721e+01  1.6378e+01  6.2803e+00  8.3430e+00  3.1993e+00
  171  655  43 109  49 127  1.0546e-03  1.0546e-03  1.7500e+02  2.5175e+01  1.6813e+01  6.3319e+00  8.3620e+00  3.1492e+00
  172  664  41 110  51 126  8.4808e-06  8.4808e-06  1.7174e+02  1.5785e+01  1.0167e+01  6.0751e+00  5.6177e+00  3.3567e+00
  173  665  42 110  50 126  1.2254e-03  1.2254e-03  1.7248e+02  2.7081e+01  1.7361e+01  6.0824e+00  9.7195e+00  3.4051e+00
  174  666  43 110  49 126  9.8034e-04  9.8034e-04  1.7305e+02  2.4747e+01  1.6475e+01  6.2503e+00  8.2722e+00  3.1384e+00
  175  667  44 110  48 126  3.5150e-06  3.5150e-06  1.7346e+02  2.7858e+01  1.8229e+01  6.1988e+00  9.6292e+00  3.2744e+00
  176  676  42 111  50 125  3.6564e-04  3.6564e-04  1.7016e+02  2.4671e+01  1.5793e+01  5.9956e+00  8.8776e+00  3.3702e+00
  177  677  43 111  49 125  7.0701e-04  7.0701e-04  1.7072e+02  2.7769e+01  1.7828e+01  6.0271e+00  9.9412e+00  3.3609e+00
  178  678  44 111  48 125  9.0626e-06  9.0626e-06  1.7113e+02  2.7996e+01  1.8184e+01  6.0876e+00  9.8116e+00  3.2847e+00
  179  685  41 112  51 124  3.8973e-06  3.8973e-06  1.6631e+02  1.4579e+01  9.2877e+00  5.8420e+00  5.2910e+00  3.3281e+00
